date,ticker,sentiment_final_mean,news_count_3d,sentiment_mean_3d,sentiment_ema_7d,sentiment_trend_7d,sentiment_delta_1d,sentiment_dir_signal
2019-05-13,ASII.JK,0.0,1.0,0.0,-0.002438454523014945,0.0,0.0,0
2019-05-14,ASII.JK,0.0,1.0,0.0,-0.001828840892261209,0.0,0.0,0
2019-05-15,ASII.JK,0.0,0.0,0.0,-0.0013716306691959066,0.0,0.0,0
2019-05-16,ASII.JK,0.0,0.0,0.0,-0.00102872300189693,0.0,0.0,0
2019-05-17,ASII.JK,-0.3333333333333333,3.0,-0.1111111111111111,-0.08410487558475603,-0.3333333333333333,-0.3333333333333333,-1
2019-05-20,ASII.JK,0.0,5.0,-0.1111111111111111,-0.06307865668856702,0.04761904761904763,0.3333333333333333,0
2019-05-21,ASII.JK,0.0,5.0,-0.1111111111111111,-0.047308992516425265,0.04761904761904763,0.0,0
2019-05-22,ASII.JK,0.0,2.0,0.0,-0.03548174438731895,0.04761904761904763,0.0,0
2019-05-23,ASII.JK,0.0,0.0,0.0,-0.026611308290489213,0.04761904761904763,0.0,0
2019-05-24,ASII.JK,0.0,0.0,0.0,-0.01995848121786691,0.04761904761904763,0.0,0
2019-05-27,ASII.JK,0.0,1.0,0.0,-0.014968860913400182,0.04761904761904763,0.0,0
2019-05-28,ASII.JK,0.0,1.0,0.0,-0.011226645685050137,0.04761904761904763,0.0,0
2019-05-29,ASII.JK,0.0,1.0,0.0,-0.008419984263787603,0.0,0.0,0
2019-05-30,ASII.JK,0.0,0.0,0.0,-0.006314988197840703,0.0,0.0,0
2019-05-31,ASII.JK,0.0,0.0,0.0,-0.004736241148380527,0.0,0.0,0
2019-06-03,ASII.JK,0.0,0.0,0.0,-0.0035521808612853953,0.0,0.0,0
2019-06-04,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.25266413564596407,-1.0,-1.0,-1
2019-06-05,ASII.JK,0.0,1.0,-0.3333333333333333,-0.18949810173447307,0.14285714285714285,1.0,0
2019-06-06,ASII.JK,0.0,1.0,-0.3333333333333333,-0.14212357630085481,0.14285714285714285,0.0,0
2019-06-07,ASII.JK,0.0,0.0,0.0,-0.10659268222564111,0.14285714285714285,0.0,0
2019-06-10,ASII.JK,0.0,0.0,0.0,-0.07994451166923083,0.14285714285714285,0.0,0
2019-06-11,ASII.JK,0.0,0.0,0.0,-0.059958383751923125,0.14285714285714285,0.0,0
2019-06-12,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.2949687878139423,-0.8571428571428572,-1.0,-1
2019-06-13,ASII.JK,0.0,2.0,-0.3333333333333333,-0.22122659086045673,0.2857142857142857,1.0,0
2019-06-14,ASII.JK,0.0,2.0,-0.3333333333333333,-0.16591994314534256,0.14285714285714285,0.0,0
2019-06-17,ASII.JK,0.0,1.0,0.0,-0.12443995735900693,0.14285714285714285,0.0,0
2019-06-18,ASII.JK,0.0,0.0,0.0,-0.0933299680192552,0.14285714285714285,0.0,0
2019-06-19,ASII.JK,0.0,0.0,0.0,-0.0699974760144414,0.14285714285714285,0.0,0
2019-06-20,ASII.JK,0.0,0.0,0.0,-0.05249810701083105,0.14285714285714285,0.0,0
2019-06-21,ASII.JK,0.0,0.0,0.0,-0.039373580258123285,0.14285714285714285,0.0,0
2019-06-24,ASII.JK,-1.0,2.0,-0.3333333333333333,-0.27953018519359246,-1.0,-1.0,-1
2019-06-25,ASII.JK,0.0,2.0,-0.3333333333333333,-0.20964763889519433,0.14285714285714285,1.0,0
2019-06-26,ASII.JK,-1.0,3.0,-0.6666666666666666,-0.4072357291713957,-0.8571428571428572,-1.0,-1
2019-06-27,ASII.JK,0.0,2.0,-0.3333333333333333,-0.3054267968785468,0.2857142857142857,1.0,0
2019-06-28,ASII.JK,0.0,2.0,-0.3333333333333333,-0.2290700976589101,0.2857142857142857,0.0,0
2019-07-01,ASII.JK,0.0,1.0,0.0,-0.17180257324418258,0.2857142857142857,0.0,0
2019-07-02,ASII.JK,0.0,0.0,0.0,-0.12885192993313693,0.2857142857142857,0.0,0
2019-07-03,ASII.JK,0.0,0.0,0.0,-0.0966389474498527,0.2857142857142857,0.0,0
2019-07-04,ASII.JK,0.0,0.0,0.0,-0.07247921058738953,0.14285714285714285,0.0,0
2019-07-05,ASII.JK,0.0,0.0,0.0,-0.05435940794054214,0.14285714285714285,0.0,0
2019-07-08,ASII.JK,0.0,0.0,0.0,-0.04076955595540661,0.0,0.0,0
2019-07-09,ASII.JK,0.0,0.0,0.0,-0.030577166966554957,0.0,0.0,0
2019-07-10,ASII.JK,0.0,0.0,0.0,-0.022932875224916216,0.0,0.0,0
2019-07-11,ASII.JK,0.0,0.0,0.0,-0.017199656418687162,0.0,0.0,0
2019-07-12,ASII.JK,0.0,0.0,0.0,-0.012899742314015371,0.0,0.0,0
2019-07-15,ASII.JK,0.0,1.0,0.0,-0.009674806735511528,0.0,0.0,0
2019-07-16,ASII.JK,0.0,1.0,0.0,-0.007256105051633646,0.0,0.0,0
2019-07-17,ASII.JK,-1.0,2.0,-0.3333333333333333,-0.2554420787887252,-1.0,-1.0,-1
2019-07-18,ASII.JK,0.0,1.0,-0.3333333333333333,-0.1915815590915439,0.14285714285714285,1.0,0
2019-07-19,ASII.JK,0.5,3.0,-0.16666666666666666,-0.018686169318657908,0.6428571428571428,0.5,1
2019-07-22,ASII.JK,0.0,2.0,0.16666666666666666,-0.014014626988993431,0.07142857142857142,-0.5,0
2019-07-23,ASII.JK,-1.0,3.0,-0.16666666666666666,-0.2605109702417451,-0.9285714285714286,-1.0,-1
2019-07-24,ASII.JK,0.0,1.0,-0.3333333333333333,-0.1953832276813088,0.21428571428571427,1.0,0
2019-07-25,ASII.JK,0.0,1.0,-0.3333333333333333,-0.1465374207609816,0.21428571428571427,0.0,0
2019-07-26,ASII.JK,0.0,0.0,0.0,-0.1099030655707362,0.21428571428571427,0.0,0
2019-07-29,ASII.JK,0.0,0.0,0.0,-0.08242729917805215,0.07142857142857142,0.0,0
2019-07-30,ASII.JK,0.0,0.0,0.0,-0.06182047438353912,0.07142857142857142,0.0,0
2019-07-31,ASII.JK,0.0,1.0,0.0,-0.04636535578765434,0.14285714285714285,0.0,0
2019-08-01,ASII.JK,0.0,1.0,0.0,-0.03477401684074076,0.14285714285714285,0.0,0
2019-08-02,ASII.JK,0.0,1.0,0.0,-0.02608051263055557,0.0,0.0,0
2019-08-05,ASII.JK,0.0,0.0,0.0,-0.019560384472916678,0.0,0.0,0
2019-08-06,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.26467028835468753,-1.0,-1.0,-1
2019-08-07,ASII.JK,0.0,3.0,-0.3333333333333333,-0.19850271626601565,0.14285714285714285,1.0,0
2019-08-08,ASII.JK,0.0,3.0,-0.3333333333333333,-0.14887703719951173,0.14285714285714285,0.0,0
2019-08-09,ASII.JK,0.0,2.0,0.0,-0.1116577778996338,0.14285714285714285,0.0,0
2019-08-12,ASII.JK,0.0,0.0,0.0,-0.08374333342472534,0.14285714285714285,0.0,0
2019-08-13,ASII.JK,0.0,0.0,0.0,-0.062807500068544,0.14285714285714285,0.0,0
2019-08-14,ASII.JK,0.0,0.0,0.0,-0.047105625051408,0.14285714285714285,0.0,0
2019-08-15,ASII.JK,0.0,0.0,0.0,-0.035329218788556,0.14285714285714285,0.0,0
2019-08-16,ASII.JK,0.0,0.0,0.0,-0.026496914091417002,0.0,0.0,0
2019-08-19,ASII.JK,0.0,0.0,0.0,-0.019872685568562753,0.0,0.0,0
2019-08-20,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.2649045141764221,-1.0,-1.0,-1
2019-08-21,ASII.JK,-1.0,2.0,-0.6666666666666666,-0.44867838563231655,-0.8571428571428572,0.0,-1
2019-08-22,ASII.JK,0.0,2.0,-0.6666666666666666,-0.33650878922423744,0.2857142857142857,1.0,0
2019-08-23,ASII.JK,0.0,1.0,-0.3333333333333333,-0.2523815919181781,0.2857142857142857,0.0,0
2019-08-26,ASII.JK,-1.0,2.0,-0.3333333333333333,-0.43928619393863355,-0.7142857142857143,-1.0,-1
2019-08-27,ASII.JK,0.0,2.0,-0.3333333333333333,-0.32946464545397514,0.42857142857142855,1.0,0
2019-08-28,ASII.JK,0.0,2.0,-0.3333333333333333,-0.24709848409048135,0.42857142857142855,0.0,0
2019-08-29,ASII.JK,0.0,0.0,0.0,-0.18532386306786103,0.42857142857142855,0.0,0
2019-08-30,ASII.JK,0.0,1.0,0.0,-0.13899289730089576,0.2857142857142857,0.0,0
2019-09-02,ASII.JK,0.0,3.0,0.0,-0.10424467297567182,0.14285714285714285,0.0,0
2019-09-03,ASII.JK,0.0,3.0,0.0,-0.07818350473175387,0.14285714285714285,0.0,0
2019-09-04,ASII.JK,0.0,2.0,0.0,-0.0586376285488154,0.14285714285714285,0.0,0
2019-09-05,ASII.JK,0.0,0.0,0.0,-0.04397822141161155,0.0,0.0,0
2019-09-06,ASII.JK,0.0,0.0,0.0,-0.03298366605870866,0.0,0.0,0
2019-09-09,ASII.JK,0.0,0.0,0.0,-0.024737749544031493,0.0,0.0,0
2019-09-10,ASII.JK,0.0,0.0,0.0,-0.01855331215802362,0.0,0.0,0
2019-09-11,ASII.JK,0.0,0.0,0.0,-0.013914984118517715,0.0,0.0,0
2019-09-12,ASII.JK,0.0,0.0,0.0,-0.010436238088888286,0.0,0.0,0
2019-09-13,ASII.JK,0.0,0.0,0.0,-0.007827178566666215,0.0,0.0,0
2019-09-16,ASII.JK,0.0,0.0,0.0,-0.005870383924999661,0.0,0.0,0
2019-09-17,ASII.JK,0.0,0.0,0.0,-0.004402787943749746,0.0,0.0,0
2019-09-18,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.2533020909578123,-1.0,-1.0,-1
2019-09-19,ASII.JK,0.0,1.0,-0.3333333333333333,-0.18997656821835923,0.14285714285714285,1.0,0
2019-09-20,ASII.JK,0.0,3.0,-0.3333333333333333,-0.14248242616376944,0.14285714285714285,0.0,0
2019-09-23,ASII.JK,0.0,2.0,0.0,-0.10686181962282708,0.14285714285714285,0.0,0
2019-09-24,ASII.JK,0.0,2.0,0.0,-0.0801463647171203,0.14285714285714285,0.0,0
2019-09-25,ASII.JK,0.0,0.0,0.0,-0.06010977353784023,0.14285714285714285,0.0,0
2019-09-26,ASII.JK,0.0,0.0,0.0,-0.04508233015338017,0.14285714285714285,0.0,0
2019-09-27,ASII.JK,0.0,0.0,0.0,-0.03381174761503513,0.14285714285714285,0.0,0
2019-09-30,ASII.JK,0.0,0.0,0.0,-0.025358810711276346,0.0,0.0,0
2019-10-01,ASII.JK,0.0,0.0,0.0,-0.019019108033457258,0.0,0.0,0
2019-10-02,ASII.JK,0.0,0.0,0.0,-0.014264331025092943,0.0,0.0,0
2019-10-03,ASII.JK,0.0,0.0,0.0,-0.010698248268819707,0.0,0.0,0
2019-10-04,ASII.JK,0.0,1.0,0.0,-0.008023686201614779,0.0,0.0,0
2019-10-07,ASII.JK,-0.5,3.0,-0.16666666666666666,-0.1310177646512111,-0.5,-0.5,-1
2019-10-08,ASII.JK,0.0,3.0,-0.16666666666666666,-0.09826332348840833,0.07142857142857142,0.5,0
2019-10-09,ASII.JK,0.0,2.0,-0.16666666666666666,-0.07369749261630625,0.07142857142857142,0.0,0
2019-10-10,ASII.JK,0.0,0.0,0.0,-0.05527311946222968,0.07142857142857142,0.0,0
2019-10-11,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.2914548395966723,-0.9285714285714286,-1.0,-1
2019-10-14,ASII.JK,0.0,1.0,-0.3333333333333333,-0.21859112969750422,0.21428571428571427,1.0,0
2019-10-15,ASII.JK,0.0,1.0,-0.3333333333333333,-0.16394334727312815,0.21428571428571427,0.0,0
2019-10-16,ASII.JK,0.0,0.0,0.0,-0.12295751045484611,0.21428571428571427,0.0,0
2019-10-17,ASII.JK,0.0,0.0,0.0,-0.09221813284113459,0.14285714285714285,0.0,0
2019-10-18,ASII.JK,0.0,0.0,0.0,-0.06916359963085095,0.14285714285714285,0.0,0
2019-10-21,ASII.JK,0.0,0.0,0.0,-0.05187269972313821,0.14285714285714285,0.0,0
2019-10-22,ASII.JK,0.0,0.0,0.0,-0.03890452479235366,0.14285714285714285,0.0,0
2019-10-23,ASII.JK,0.0,0.0,0.0,-0.029178393594265245,0.0,0.0,0
2019-10-24,ASII.JK,0.0,0.0,0.0,-0.021883795195698934,0.0,0.0,0
2019-10-25,ASII.JK,0.0,0.0,0.0,-0.0164128463967742,0.0,0.0,0
2019-10-28,ASII.JK,0.0,0.0,0.0,-0.012309634797580649,0.0,0.0,0
2019-10-29,ASII.JK,0.0,1.0,0.0,-0.009232226098185487,0.0,0.0,0
2019-10-30,ASII.JK,0.0,2.0,0.0,-0.006924169573639115,0.0,0.0,0
2019-10-31,ASII.JK,-1.0,3.0,-0.3333333333333333,-0.25519312718022935,-1.0,-1.0,-1
2019-11-01,ASII.JK,1.0,3.0,0.0,0.05860515461482799,1.1428571428571428,2.0,1
2019-11-04,ASII.JK,0.0,2.0,0.0,0.04395386596112099,0.0,-1.0,0
2019-11-05,ASII.JK,0.0,1.0,0.3333333333333333,0.03296539947084074,0.0,0.0,0
2019-11-06,ASII.JK,1.0,1.0,0.3333333333333333,0.27472404960313057,1.0,1.0,1
2019-11-07,ASII.JK,0.0,1.0,0.3333333333333333,0.20604303720234793,-0.14285714285714285,-1.0,0
2019-11-08,ASII.JK,0.0,1.0,0.3333333333333333,0.15453227790176094,-0.14285714285714285,0.0,0
2019-11-11,ASII.JK,0.0,1.0,0.0,0.1158992084263207,-0.14285714285714285,0.0,0
2019-11-12,ASII.JK,0.0,1.0,0.0,0.08692440631974052,-0.2857142857142857,0.0,0
2019-11-13,ASII.JK,0.0,1.0,0.0,0.06519330473980539,-0.14285714285714285,0.0,0
2019-11-14,ASII.JK,0.0,0.0,0.0,0.04889497855485404,-0.14285714285714285,0.0,0
2019-11-15,ASII.JK,0.0,0.0,0.0,0.036671233916140536,-0.14285714285714285,0.0,0
2019-11-18,ASII.JK,0.0,0.0,0.0,0.027503425437105402,0.0,0.0,0
2019-11-19,ASII.JK,0.0,1.0,0.0,0.02062756907782905,0.0,0.0,0
2019-11-20,ASII.JK,0.0,1.0,0.0,0.015470676808371789,0.0,0.0,0
2019-11-21,ASII.JK,0.0,1.0,0.0,0.011603007606278842,0.0,0.0,0
2019-11-22,ASII.JK,0.0,0.0,0.0,0.00870225570470913,0.0,0.0,0
2019-11-25,ASII.JK,0.0,2.0,0.0,0.006526691778531848,0.0,0.0,0
2019-11-26,ASII.JK,-1.0,3.0,-0.3333333333333333,-0.2451049811661011,-1.0,-1.0,-1
2019-11-27,ASII.JK,0.0,3.0,-0.3333333333333333,-0.18382873587457582,0.14285714285714285,1.0,0
2019-11-28,ASII.JK,0.3333333333333333,4.0,-0.22222222222222224,-0.05453821857259854,0.47619047619047616,0.3333333333333333,1
2019-11-29,ASII.JK,-1.0,4.0,-0.22222222222222224,-0.2909036639294489,-0.9047619047619048,-1.3333333333333333,-1
2019-12-02,ASII.JK,0.0,4.0,-0.22222222222222224,-0.21817774794708666,0.2380952380952381,1.0,0
2019-12-03,ASII.JK,0.0,1.0,-0.3333333333333333,-0.163633310960315,0.2380952380952381,0.0,0
2019-12-04,ASII.JK,0.0,0.0,0.0,-0.12272498322023626,0.2380952380952381,0.0,0
2019-12-05,ASII.JK,0.0,0.0,0.0,-0.09204373741517718,0.2380952380952381,0.0,0
2019-12-06,ASII.JK,0.0,0.0,0.0,-0.06903280306138289,0.09523809523809525,0.0,0
2019-12-09,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.30177460229603714,-0.9047619047619048,-1.0,-1
2019-12-10,ASII.JK,0.0,1.0,-0.3333333333333333,-0.22633095172202786,0.2857142857142857,1.0,0
2019-12-11,ASII.JK,0.0,1.0,-0.3333333333333333,-0.16974821379152089,0.14285714285714285,0.0,0
2019-12-12,ASII.JK,1.0,2.0,0.3333333333333333,0.12268883965635935,1.1428571428571428,1.0,1
2019-12-13,ASII.JK,-1.0,3.0,0.0,-0.1579833702577305,-1.0,-2.0,-1
2019-12-16,ASII.JK,1.0,4.0,0.3333333333333333,0.13151247230670213,1.1428571428571428,2.0,1
2019-12-17,ASII.JK,0.0,2.0,0.0,0.09863435423002659,0.0,-1.0,0
2019-12-18,ASII.JK,0.0,1.0,0.3333333333333333,0.07397576567251994,0.0,0.0,0
2019-12-19,ASII.JK,0.0,0.0,0.0,0.05548182425438995,-0.14285714285714285,0.0,0
2019-12-20,ASII.JK,0.0,0.0,0.0,0.04161136819079246,-0.14285714285714285,0.0,0
2019-12-23,ASII.JK,0.0,0.0,0.0,0.031208526143094346,-0.14285714285714285,0.0,0
2019-12-24,ASII.JK,0.0,0.0,0.0,0.02340639460732076,0.0,0.0,0
2019-12-25,ASII.JK,0.0,0.0,0.0,0.01755479595549057,-0.14285714285714285,0.0,0
2019-12-26,ASII.JK,0.0,0.0,0.0,0.013166096966617927,0.0,0.0,0
2019-12-27,ASII.JK,0.0,1.0,0.0,0.009874572724963445,0.0,0.0,0
2019-12-30,ASII.JK,0.0,1.0,0.0,0.007405929543722584,0.0,0.0,0
2019-12-31,ASII.JK,0.0,1.0,0.0,0.005554447157791938,0.0,0.0,0
2020-01-01,ASII.JK,0.0,0.0,0.0,0.004165835368343954,0.0,0.0,0
2020-01-02,ASII.JK,0.0,0.0,0.0,0.0031243765262579655,0.0,0.0,0
2020-01-03,ASII.JK,0.0,0.0,0.0,0.002343282394693474,0.0,0.0,0
2020-01-06,ASII.JK,0.0,0.0,0.0,0.0017574617960201054,0.0,0.0,0
2020-01-07,ASII.JK,0.0,0.0,0.0,0.001318096347015079,0.0,0.0,0
2020-01-08,ASII.JK,0.0,0.0,0.0,0.000988572260261309,0.0,0.0,0
2020-01-09,ASII.JK,0.0,0.0,0.0,0.0007414291951959818,0.0,0.0,0
2020-01-10,ASII.JK,0.0,0.0,0.0,0.0005560718963969864,0.0,0.0,0
2020-01-13,ASII.JK,0.0,0.0,0.0,0.0004170539222977398,0.0,0.0,0
2020-01-14,ASII.JK,0.0,0.0,0.0,0.0003127904417233048,0.0,0.0,0
2020-01-15,ASII.JK,0.0,0.0,0.0,0.0002345928312924786,0.0,0.0,0
2020-01-16,ASII.JK,0.0,0.0,0.0,0.00017594462346935897,0.0,0.0,0
2020-01-17,ASII.JK,0.0,0.0,0.0,0.00013195846760201922,0.0,0.0,0
2020-01-20,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.24990103114929849,-1.0,-1.0,-1
2020-01-21,ASII.JK,0.0,1.0,-0.3333333333333333,-0.18742577336197386,0.14285714285714285,1.0,0
2020-01-22,ASII.JK,0.0,1.0,-0.3333333333333333,-0.1405693300214804,0.14285714285714285,0.0,0
2020-01-23,ASII.JK,0.0,0.0,0.0,-0.10542699751611029,0.14285714285714285,0.0,0
2020-01-24,ASII.JK,0.0,0.0,0.0,-0.07907024813708272,0.14285714285714285,0.0,0
2020-01-27,ASII.JK,0.0,0.0,0.0,-0.05930268610281204,0.14285714285714285,0.0,0
2020-01-28,ASII.JK,0.0,0.0,0.0,-0.04447701457710903,0.14285714285714285,0.0,0
2020-01-29,ASII.JK,0.0,0.0,0.0,-0.03335776093283177,0.14285714285714285,0.0,0
2020-01-30,ASII.JK,0.0,0.0,0.0,-0.025018320699623828,0.0,0.0,0
2020-01-31,ASII.JK,0.0,0.0,0.0,-0.01876374052471787,0.0,0.0,0
2020-02-03,ASII.JK,0.0,0.0,0.0,-0.014072805393538404,0.0,0.0,0
2020-02-04,ASII.JK,0.0,0.0,0.0,-0.010554604045153803,0.0,0.0,0
2020-02-05,ASII.JK,0.0,0.0,0.0,-0.007915953033865351,0.0,0.0,0
2020-02-06,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.255936964775399,-1.0,-1.0,-1
2020-02-07,ASII.JK,0.0,1.0,-0.3333333333333333,-0.19195272358154924,0.14285714285714285,1.0,0
2020-02-10,ASII.JK,-1.0,2.0,-0.6666666666666666,-0.39396454268616193,-0.8571428571428572,-1.0,-1
2020-02-11,ASII.JK,0.0,1.0,-0.3333333333333333,-0.29547340701462144,0.2857142857142857,1.0,0
2020-02-12,ASII.JK,0.0,1.0,-0.3333333333333333,-0.22160505526096608,0.2857142857142857,0.0,0
2020-02-13,ASII.JK,0.0,0.0,0.0,-0.16620379144572456,0.2857142857142857,0.0,0
2020-02-14,ASII.JK,0.0,0.0,0.0,-0.12465284358429342,0.2857142857142857,0.0,0
2020-02-17,ASII.JK,0.0,0.0,0.0,-0.09348963268822007,0.2857142857142857,0.0,0
2020-02-18,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.32011722451616503,-0.8571428571428572,-1.0,-1
2020-02-19,ASII.JK,0.0,1.0,-0.3333333333333333,-0.2400879183871238,0.2857142857142857,1.0,0
2020-02-20,ASII.JK,0.0,1.0,-0.3333333333333333,-0.18006593879034283,0.14285714285714285,0.0,0
2020-02-21,ASII.JK,0.0,0.0,0.0,-0.13504945409275712,0.14285714285714285,0.0,0
2020-02-24,ASII.JK,0.0,0.0,0.0,-0.10128709056956783,0.14285714285714285,0.0,0
2020-02-25,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.32596531792717587,-0.8571428571428572,-1.0,-1
2020-02-26,ASII.JK,-1.0,2.0,-0.6666666666666666,-0.49447398844538193,-0.7142857142857143,0.0,-1
2020-02-27,ASII.JK,-0.3333333333333333,5.0,-0.7777777777777778,-0.45418882466736976,0.09523809523809523,0.6666666666666667,-1
2020-02-28,ASII.JK,0.0,5.0,-0.4444444444444444,-0.3406416185005273,0.33333333333333337,0.3333333333333333,0
2020-03-02,ASII.JK,0.0,4.0,-0.1111111111111111,-0.25548121387539546,0.33333333333333337,0.0,0
2020-03-03,ASII.JK,-1.0,2.0,-0.3333333333333333,-0.4416109104065466,-0.6666666666666666,-1.0,-1
2020-03-04,ASII.JK,0.0,1.0,-0.3333333333333333,-0.33120818280490993,0.47619047619047616,1.0,0
2020-03-05,ASII.JK,0.0,1.0,-0.3333333333333333,-0.24840613710368245,0.47619047619047616,0.0,0
2020-03-06,ASII.JK,0.0,0.0,0.0,-0.18630460282776184,0.3333333333333333,0.0,0
2020-03-09,ASII.JK,-0.6,5.0,-0.19999999999999998,-0.2897284521208214,-0.4095238095238095,-0.6,-1
2020-03-10,ASII.JK,0.0,5.0,-0.19999999999999998,-0.21729633909061602,0.2285714285714286,0.6,0
2020-03-11,ASII.JK,0.0,5.0,-0.19999999999999998,-0.16297225431796203,0.2285714285714286,0.0,0
2020-03-12,ASII.JK,0.0,0.0,0.0,-0.12222919073847152,0.2285714285714286,0.0,0
2020-03-13,ASII.JK,0.0,0.0,0.0,-0.09167189305385365,0.08571428571428572,0.0,0
2020-03-16,ASII.JK,0.0,0.0,0.0,-0.06875391979039024,0.08571428571428572,0.0,0
2020-03-17,ASII.JK,0.0,0.0,0.0,-0.051565439842792674,0.08571428571428572,0.0,0
2020-03-18,ASII.JK,0.0,0.0,0.0,-0.03867407988209451,0.08571428571428572,0.0,0
2020-03-19,ASII.JK,0.0,0.0,0.0,-0.02900555991157088,0.0,0.0,0
2020-03-20,ASII.JK,0.0,0.0,0.0,-0.02175416993367816,0.0,0.0,0
2020-03-23,ASII.JK,0.0,0.0,0.0,-0.01631562745025862,0.0,0.0,0
2020-03-24,ASII.JK,-1.0,1.0,-0.3333333333333333,-0.262236720587694,-1.0,-1.0,-1
2020-03-25,ASII.JK,0.0,1.0,-0.3333333333333333,-0.1966775404407705,0.14285714285714285,1.0,0
2020-03-26,ASII.JK,0.0,1.0,-0.3333333333333333,-0.14750815533057787,0.14285714285714285,0.0,0
2020-03-27,ASII.JK,0.0,0.0,0.0,-0.1106311164979334,0.14285714285714285,0.0,0
2020-03-30,ASII.JK,0.0,0.0,0.0,-0.08297333737345006,0.14285714285714285,0.0,0
2020-03-31,ASII.JK,0.0,0.0,0.0,-0.06223000303008754,0.14285714285714285,0.0,0
2020-04-01,ASII.JK,0.0,0.0,0.0,-0.046672502272565655,0.14285714285714285,0.0,0
2020-04-02,ASII.JK,0.0,1.0,0.0,-0.035004376704424245,0.14285714285714285,0.0,0
2020-04-03,ASII.JK,0.0,1.0,0.0,-0.026253282528318184,0.0,0.0,0
2020-04-06,ASII.JK,0.0,1.0,0.0,-0.019689961896238638,0.0,0.0,0
2020-04-07,ASII.JK,1.0,1.0,0.3333333333333333,0.235232528577821,1.0,1.0,1
2020-04-08,ASII.JK,-1.0,2.0,0.0,-0.07357560356663423,-1.1428571428571428,-2.0,-1
2020-04-09,ASII.JK,0.0,2.0,0.0,-0.05518170267497567,0.0,1.0,0
2020-04-10,ASII.JK,0.0,1.0,-0.3333333333333333,-0.04138627700623175,0.0,0.0,0
2020-04-13,ASII.JK,-0.5,2.0,-0.16666666666666666,-0.15603970775467382,-0.5,-0.5,-1
2020-04-14,ASII.JK,1.0,3.0,0.16666666666666666,0.13297021918399463,1.0714285714285714,1.5,1
2020-04-15,ASII.JK,0.0,3.0,0.16666666666666666,0.09972766438799596,-0.07142857142857142,-1.0,0
2020-04-16,ASII.JK,0.0,1.0,0.3333333333333333,0.07479574829099697,-0.07142857142857142,0.0,0
2020-04-17,ASII.JK,0.0,0.0,0.0,0.05609681121824773,0.07142857142857142,0.0,0
2020-04-20,ASII.JK,0.0,0.0,0.0,0.0420726084136858,-0.07142857142857142,0.0,0
2020-04-21,ASII.JK,0.0,0.0,0.0,0.03155445631026435,-0.07142857142857142,0.0,0
2020-04-22,ASII.JK,1.0,1.0,0.3333333333333333,0.27366584223269824,0.9285714285714286,1.0,1
2020-04-23,ASII.JK,0.0,3.0,0.3333333333333333,0.20524938167452367,-0.2857142857142857,-1.0,0
2020-04-24,ASII.JK,0.0,3.0,0.3333333333333333,0.15393703625589275,-0.14285714285714285,0.0,0
2020-04-27,ASII.JK,-1.0,3.0,-0.3333333333333333,-0.13454722280808043,-1.1428571428571428,-1.0,-1
2020-04-28,ASII.JK,1.0,2.0,0.0,0.14908958289393967,1.0,2.0,1
2020-04-29,ASII.JK,0.0,2.0,0.0,0.11181718717045475,-0.14285714285714285,-1.0,0
2020-04-30,ASII.JK,0.0,1.0,0.3333333333333333,0.08386289037784106,-0.14285714285714285,0.0,0
2020-05-01,ASII.JK,0.0,0.0,0.0,0.0628971677833808,-0.14285714285714285,0.0,0
2020-05-04,ASII.JK,0.0,0.0,0.0,0.0471728758375356,0.0,0.0,0
2020-05-05,ASII.JK,0.0,0.0,0.0,0.0353796568781517,0.0,0.0,0
2020-05-06,ASII.JK,0.0,0.0,0.0,0.026534742658613775,0.0,0.0,0
2020-05-07,ASII.JK,0.0,0.0,0.0,0.01990105699396033,-0.14285714285714285,0.0,0
2020-05-08,ASII.JK,0.0,0.0,0.0,0.014925792745470248,0.0,0.0,0
2020-05-11,ASII.JK,0.0,0.0,0.0,0.011194344559102686,0.0,0.0,0
2020-05-12,ASII.JK,0.0,0.0,0.0,0.008395758419327014,0.0,0.0,0
2020-05-13,ASII.JK,0.0,0.0,0.0,0.00629681881449526,0.0,0.0,0
2020-05-14,ASII.JK,1.0,1.0,0.3333333333333333,0.25472261411087144,1.0,1.0,1
2020-05-15,ASII.JK,0.0,1.0,0.3333333333333333,0.1910419605831536,-0.14285714285714285,-1.0,0
2020-05-18,ASII.JK,-1.0,2.0,0.0,-0.1067185295626348,-1.1428571428571428,-1.0,-1
2020-05-19,ASII.JK,0.0,1.0,-0.3333333333333333,-0.0800388971719761,0.0,1.0,0
2020-05-20,ASII.JK,0.3333333333333333,4.0,-0.22222222222222224,0.023304160454351255,0.3333333333333333,0.3333333333333333,1
2020-05-21,ASII.JK,0.0,3.0,0.1111111111111111,0.01747812034076344,-0.047619047619047616,-0.3333333333333333,0
